,county,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,est_population,california_flag
258,All CA Counties,1/22/2021,173578,2532594,70659,1408854,102914,1122971,5,769,157905,1670395,15174,428182,158046,2098577,39466855.00,
259,All CA Counties,1/23/2021,113747,2646341,49982,1458836,63762,1186733,3,772,100702,1758406,12805,440987,100816,2199393,39466855.00,
260,All CA Counties,1/24/2021,62190,2708531,29726,1488562,32464,1219197,0,772,57203,1810821,4850,445837,57265,2256658,39466855.00,
261,All CA Counties,1/25/2021,148727,2857258,66833,1555395,81888,1301085,6,778,111796,1886562,36354,482191,112095,2368753,39466855.00,
262,All CA Counties,1/26/2021,173099,3030357,84907,1640302,88186,1389271,6,784,133399,1980940,39142,521333,133520,2502273,39466855.00,
263,All CA Counties,1/27/2021,186873,3217230,89707,1730009,97163,1486434,3,787,145224,2085438,40931,562264,145429,2647702,39466855.00,
264,All CA Counties,1/28/2021,193362,3410592,89161,1819170,104196,1590630,5,792,157070,2207138,35634,597898,157334,2805036,39466855.00,
265,All CA Counties,1/29/2021,188581,3599173,90164,1909334,98408,1689038,9,801,151821,2323393,35824,633722,152079,2957115,39466855.00,
266,All CA Counties,1/30/2021,126942,3726115,56458,1965792,70482,1759520,2,803,110727,2418429,15874,649596,110910,3068025,39466855.00,
267,All CA Counties,1/31/2021,71536,3797651,39698,2005490,31835,1791355,3,806,66179,2479435,5217,654813,66223,3134248,39466855.00,
268,All CA Counties,2/1/2021,166370,3964021,77517,2083007,88781,1880136,72,878,123282,2560356,42521,697334,123442,3257690,39466855.00,
269,All CA Counties,2/2/2021,190204,4154225,80168,2163175,110023,1990159,13,891,143194,2657319,46343,743677,143306,3400996,39466855.00,
270,All CA Counties,2/3/2021,215173,4369398,96948,2260123,118217,2108376,8,899,157960,2759375,56151,799828,158207,3559203,39466855.00,
271,All CA Counties,2/4/2021,232673,4602071,101566,2361689,131092,2239468,15,914,169149,2866192,62619,862447,169436,3728639,39466855.00,
272,All CA Counties,2/5/2021,252380,4854451,107725,2469414,144643,2384111,12,926,169802,2955221,81128,943575,170157,3898796,39466855.00,
273,All CA Counties,2/6/2021,158957,5013408,75965,2545379,82973,2467084,19,945,122640,3042336,35748,979323,122863,4021659,39466855.00,
274,All CA Counties,2/7/2021,68627,5082035,44318,2589697,24300,2491384,9,954,51404,3076865,16977,996300,51506,4073165,39466855.00,
275,All CA Counties,2/8/2021,185721,5267756,91151,2680848,94559,2585943,11,965,121604,3135471,63283,1059583,121889,4195054,39466855.00,
276,All CA Counties,2/9/2021,215804,5483560,104030,2784878,111758,2697701,16,981,127880,3176661,87067,1146650,128257,4323311,39466855.00,
277,All CA Counties,2/10/2021,254233,5737793,121874,2906752,132346,2830047,13,994,138233,3200955,114441,1261091,138735,4462046,39466855.00,
278,All CA Counties,2/11/2021,271477,6009270,133771,3040523,137684,2967731,22,1016,145612,3222962,124079,1385170,146086,4608132,39466855.00,
279,All CA Counties,2/12/2021,278495,6287765,121431,3161954,157040,3124771,24,1040,148781,3244149,128261,1513431,149448,4757580,39466855.00,
280,All CA Counties,2/13/2021,170484,6458249,78577,3240531,91901,3216672,6,1046,92877,3260761,76739,1590170,93351,4850931,39466855.00,
281,All CA Counties,2/14/2021,97467,6555716,48455,3288986,49005,3265677,7,1053,51996,3268082,45090,1635260,52411,4903342,39466855.00,
282,All CA Counties,2/15/2021,145628,6701344,63803,3352789,81796,3347473,29,1082,79392,3282746,65411,1700671,80075,4983417,39466855.00,
283,All CA Counties,2/16/2021,255046,6956390,120911,3473700,134119,3481592,16,1098,134226,3298173,119833,1820504,135260,5118677,39466855.00,
284,All CA Counties,2/17/2021,265543,7221933,132174,3605874,133335,3614927,34,1132,129741,3293910,134562,1955066,130299,5248976,39466855.00,
285,All CA Counties,2/18/2021,279968,7501901,145979,3751853,133967,3748894,22,1154,133132,3282373,145382,2100448,133845,5382821,39466855.00,
286,All CA Counties,2/19/2021,260726,7762627,151070,3902923,109643,3858537,13,1167,132336,3287905,127256,2227704,132788,5515609,39466855.00,
287,All CA Counties,2/20/2021,159734,7922361,101964,4004887,57760,3916297,10,1177,86012,3301318,73119,2300823,86532,5602141,39466855.00,
288,All CA Counties,2/21/2021,89346,8011707,72015,4076902,17318,3933615,13,1190,44468,3301843,44365,2345188,44890,5647031,39466855.00,
289,All CA Counties,2/22/2021,175671,8187378,117514,4194416,58138,3991753,19,1209,86062,3299570,88797,2433985,86524,5733555,39466855.00,
290,All CA Counties,2/23/2021,240610,8427988,127135,4321551,113459,4105212,16,1225,109329,3280286,129871,2563856,110587,5844142,39466855.00,
291,All CA Counties,2/24/2021,299494,8727482,151555,4473106,147924,4253136,15,1240,139262,3262174,158707,2722563,140595,5984737,39466855.00,
292,All CA Counties,2/25/2021,340160,9067642,168241,4641347,171903,4425039,16,1256,175103,3275516,163243,2885806,176585,6161322,39466855.00,
293,All CA Counties,2/26/2021,374895,9442537,174835,4816182,200034,4625073,26,1282,205411,3314736,167323,3053129,206543,6367865,39466855.00,
294,All CA Counties,2/27/2021,267435,9709972,130146,4946328,137245,4762318,44,1326,148644,3347002,117150,3170279,149416,6517281,39466855.00,
295,All CA Counties,2/28/2021,143717,9853689,85641,5031969,58059,4820377,17,1343,81664,3368104,61160,3231439,82262,6599543,39466855.00,
296,All CA Counties,3/1/2021,259553,10113242,137822,5169791,121432,4941809,299,1642,148071,3407546,109850,3341289,149292,6748835,39466855.00,
297,All CA Counties,3/2/2021,310788,10424030,156968,5326759,153752,5095561,68,1710,183426,3466108,126130,3467419,184692,6933527,39466855.00,
298,All CA Counties,3/3/2021,350941,10774971,174485,5501244,176342,5271903,114,1824,200224,3518818,149075,3616494,201785,7135312,39466855.00,
299,All CA Counties,3/4/2021,371947,11146918,188480,5689724,183345,5455248,122,1946,214571,3579160,155795,3772289,216137,7351449,39466855.00,
300,All CA Counties,3/5/2021,359152,11506070,175597,5865321,182177,5637425,1378,3324,218667,3661846,138686,3910975,221372,7572821,39466855.00,
301,All CA Counties,3/6/2021,267999,11774069,136968,6002289,122914,5760339,8117,11441,163916,3731618,103017,4013992,172789,7745610,39466855.00,
302,All CA Counties,3/7/2021,138761,11912830,82005,6084294,49608,5809947,7148,18589,84263,3769599,53978,4067970,91959,7837569,39466855.00,
303,All CA Counties,3/8/2021,230980,12143810,112258,6196552,107335,5917282,11387,29976,149184,3849938,80995,4148965,161334,7998903,39466855.00,
304,All CA Counties,3/9/2021,302397,12446207,143930,6340482,141476,6058758,16991,46967,167287,3900950,133934,4282899,184946,8183849,39466855.00,
305,All CA Counties,3/10/2021,334110,12780317,165525,6506007,143407,6202165,25178,72145,177913,3949725,154932,4437831,203707,8387556,39466855.00,
306,All CA Counties,3/11/2021,387140,13167457,187055,6693062,165956,6368121,34129,106274,195657,3990250,189845,4627676,230370,8617926,39466855.00,
307,All CA Counties,3/12/2021,405652,13573109,180885,6873947,177900,6546021,46867,153141,195074,4023603,209072,4836748,242425,8860351,39466855.00,
308,All CA Counties,3/13/2021,291827,13864936,126869,7000816,133292,6679313,31666,184807,154314,4073714,136453,4973201,186564,9046915,39466855.00,
309,All CA Counties,3/14/2021,159513,14024449,84563,7085379,59701,6739014,15249,200056,78945,4088169,79991,5053192,94446,9141361,39466855.00,
310,All CA Counties,3/15/2021,296519,14320968,141626,7227005,133948,6872962,20945,221001,159157,4132611,136116,5189308,180558,9321919,39466855.00,
311,All CA Counties,3/16/2021,377199,14698167,177509,7404514,182024,7054986,17666,238667,215277,4205486,160562,5349870,233437,9555356,39466855.00,
312,All CA Counties,3/17/2021,393632,15091799,195132,7599646,179570,7234556,18930,257597,240949,4314442,151244,5501114,260200,9815556,39466855.00,
313,All CA Counties,3/18/2021,410356,15502155,210248,7809894,181384,7415940,18724,276321,239188,4403203,169490,5670604,258251,10073807,39466855.00,
314,All CA Counties,3/19/2021,419497,15921652,221192,8031086,176351,7592291,21954,298275,239200,4485758,178799,5849403,261354,10335161,39466855.00,
315,All CA Counties,3/20/2021,301267,16222919,157984,8189070,127044,7719335,16239,314514,187680,4577294,112551,5961954,204087,10539248,39466855.00,
316,All CA Counties,3/21/2021,147372,16370291,101464,8290534,38261,7757596,7647,322161,87344,4612983,59405,6021359,95094,10634342,39466855.00,
317,All CA Counties,3/22/2021,278942,16649233,162507,8453041,105089,7862685,11346,333507,178865,4704377,99050,6120409,190444,10824786,39466855.00,
318,All CA Counties,3/23/2021,365284,17014517,201521,8654562,152465,8015150,11298,344805,219481,4790769,144687,6265096,231079,11055865,39466855.00,
319,All CA Counties,3/24/2021,395872,17410389,226368,8880930,156694,8171844,12810,357615,225605,4860541,168908,6434004,238680,11294545,39466855.00,
320,All CA Counties,3/25/2021,427228,17837617,235461,9116391,176461,8348305,15306,372921,236630,4923573,189150,6623154,252182,11546727,39466855.00,
321,All CA Counties,3/26/2021,445577,18283194,237865,9354256,191234,8539539,16478,389399,235771,4967690,208373,6831527,252490,11799217,39466855.00,
322,All CA Counties,3/27/2021,319245,18602439,169301,9523557,137960,8677499,11984,401383,158447,4978531,159817,6991344,170658,11969875,39466855.00,
323,All CA Counties,3/28/2021,172821,18775260,111091,9634648,58052,8735551,3678,405061,88305,4986729,83961,7075305,92159,12062034,39466855.00,
324,All CA Counties,3/29/2021,319006,19094266,170895,9805543,138791,8874342,9320,414381,173325,5024999,144712,7220017,182982,12245016,39466855.00,
325,All CA Counties,3/30/2021,408163,19502429,206428,10011971,183153,9057495,18582,432963,224693,5086106,182351,7402368,243458,12488474,39466855.00,
326,All CA Counties,3/31/2021,435280,19937709,235988,10247959,176956,9234451,22336,455299,238541,5151593,195537,7597905,261024,12749498,39466855.00,
327,All CA Counties,4/1/2021,503787,20441496,256956,10504915,205190,9439641,41641,496940,272644,5236726,229217,7827122,314350,13063848,39466855.00,
328,All CA Counties,4/2/2021,483569,20925065,235572,10740487,203893,9643534,44104,541044,257796,5314574,224194,8051316,302042,13365890,39466855.00,
329,All CA Counties,4/3/2021,333972,21259037,170021,10910508,121883,9765417,42068,583112,164554,5352764,168511,8219827,206701,13572591,39466855.00,
330,All CA Counties,4/4/2021,133891,21392928,69909,10980417,44718,9810135,19264,602376,56990,5352564,76515,8296342,76315,13648906,39466855.00,
331,All CA Counties,4/5/2021,363410,21756338,186181,11166598,136065,9946200,41164,643540,174312,5380100,188167,8484509,215703,13864609,39466855.00,
332,All CA Counties,4/6/2021,465808,22222146,235627,11402225,163571,10109771,66610,710150,222534,5427284,242031,8726540,289215,14153824,39466855.00,
333,All CA Counties,4/7/2021,481393,22703539,249600,11651825,160614,10270385,71179,781329,230990,5480361,249132,8975672,302209,14456033,39466855.00,
334,All CA Counties,4/8/2021,508144,23211683,255938,11907763,166152,10436537,86054,867383,236459,5532701,270206,9245878,322546,14778579,39466855.00,
335,All CA Counties,4/9/2021,504449,23716132,250962,12158725,172091,10608628,81396,948779,229500,5570045,273600,9519478,310944,15089523,39466855.00,
336,All CA Counties,4/10/2021,375412,24091544,170783,12329508,129148,10737776,75481,1024260,156545,5584236,217866,9737344,232057,15321580,39466855.00,
337,All CA Counties,4/11/2021,190975,24282519,106789,12436297,49412,10787188,34774,1059034,77863,5584403,112619,9849963,112786,15434366,39466855.00,
338,All CA Counties,4/12/2021,346756,24629275,177677,12613974,129944,10917132,39135,1098169,158537,5595275,187005,10036968,197877,15632243,39466855.00,
339,All CA Counties,4/13/2021,440325,25069600,246350,12860324,192982,11110114,993,1099162,243605,5645001,195277,10232245,245003,15877246,39466855.00,
340,All CA Counties,4/14/2021,460345,25529945,258168,13118492,201833,11311947,344,1099506,237503,5662216,221164,10453409,238379,16115625,39466855.00,
341,All CA Counties,4/15/2021,499880,26029825,290761,13409253,208749,11520696,370,1099876,275960,5717183,221811,10675220,276778,16392403,39466855.00,
342,All CA Counties,4/16/2021,486241,26516066,273213,13682466,212684,11733380,344,1100220,256555,5746569,227914,10903134,257300,16649703,39466855.00,
343,All CA Counties,4/17/2021,349566,26865632,195466,13877932,154026,11887406,74,1100294,196826,5792330,151549,11054683,197310,16847013,39466855.00,
344,All CA Counties,4/18/2021,164665,27030297,106231,13984163,58402,11945808,32,1100326,83221,5795024,80832,11135515,83526,16930539,39466855.00,
345,All CA Counties,4/19/2021,325395,27355692,186759,14170922,138515,12084323,121,1100447,150901,5773489,172855,11308370,151320,17081859,39466855.00,
346,All CA Counties,4/20/2021,421443,27777135,227400,14398322,193933,12278256,110,1100557,204778,5764540,214259,11522629,205310,17287169,39466855.00,
347,All CA Counties,4/21/2021,445757,28222892,257464,14655786,187966,12466222,327,1100884,211542,5744785,232117,11754746,212362,17499531,39466855.00,
348,All CA Counties,4/22/2021,463793,28686685,266537,14922323,197146,12663368,110,1100994,204702,5693040,257091,12011837,205346,17704877,39466855.00,
349,All CA Counties,4/23/2021,456721,29143406,262186,15184509,194427,12857795,108,1101102,204605,5647997,250237,12262074,205194,17910071,39466855.00,
350,All CA Counties,4/24/2021,333294,29476700,208800,15393309,124285,12982080,209,1101311,167472,5651807,164330,12426404,168140,18078211,39466855.00,
351,All CA Counties,4/25/2021,153260,29629960,100403,15493712,52771,13034851,86,1101397,81073,5661657,71535,12497939,81385,18159596,39466855.00,
352,All CA Counties,4/26/2021,310288,29940248,180436,15674148,128225,13163076,1627,1103024,133900,5622628,175050,12672989,136021,18295617,39466855.00,
353,All CA Counties,4/27/2021,378771,30319019,210089,15884237,161908,13324984,6774,1109798,151128,5554817,226175,12899164,158364,18453981,39466855.00,
354,All CA Counties,4/28/2021,365966,30684985,211192,16095429,146675,13471659,8099,1117897,149021,5496948,215381,13114545,157512,18611493,39466855.00,
355,All CA Counties,4/29/2021,377026,31062011,218239,16313668,150537,13622196,8250,1126147,136823,5403797,238566,13353111,145415,18756908,39466855.00,
356,All CA Counties,4/30/2021,390618,31452629,224272,16537940,157033,13779229,9313,1135460,146806,5318193,242078,13595189,156474,18913382,39466855.00,
357,All CA Counties,5/1/2021,256937,31709566,162711,16700651,87813,13867042,6413,1141873,93080,5255473,162545,13757734,99825,19013207,39466855.00,
358,All CA Counties,5/2/2021,119317,31828883,83572,16784223,31693,13898735,4052,1145925,41172,5223182,77633,13835367,45342,19058549,39466855.00,
359,All CA Counties,5/3/2021,259915,32088798,159927,16944150,91023,13989758,8965,1154890,77620,5128756,181198,14016565,86772,19145321,39466855.00,
360,All CA Counties,5/4/2021,338822,32427620,207988,17152138,120809,14110567,10025,1164915,98542,4998620,238950,14255515,108814,19254135,39466855.00,
361,All CA Counties,5/5/2021,344167,32771787,215245,17367383,118677,14229244,10245,1175160,95562,4857513,247190,14502705,106083,19360218,39466855.00,
362,All CA Counties,5/6/2021,362338,33134125,238013,17605396,113596,14342840,10729,1185889,90262,4688485,270304,14773009,101276,19461494,39466855.00,
363,All CA Counties,5/7/2021,358777,33492902,225302,17830698,123464,14466304,10011,1195900,95953,4533715,261085,15034094,106315,19567809,39466855.00,
364,All CA Counties,5/8/2021,238017,33730919,151699,17982397,79215,14545519,7103,1203003,64605,4433591,172340,15206434,72216,19640025,39466855.00,
365,All CA Counties,5/9/2021,97474,33828393,73770,18056167,20659,14566178,3045,1206048,24730,4389183,72318,15278752,27910,19667935,39466855.00,
366,All CA Counties,5/10/2021,210956,34039349,121075,18177242,81817,14647995,8064,1214112,51052,4289847,158883,15437635,59547,19727482,39466855.00,
367,All CA Counties,5/11/2021,280328,34319677,160446,18337688,111035,14759030,8847,1222959,72617,4165211,206500,15644135,81864,19809346,39466855.00,
368,All CA Counties,5/12/2021,276673,34596350,160974,18498662,106407,14865437,9292,1232251,73181,4045749,202248,15846383,82786,19892132,39466855.00,
369,All CA Counties,5/13/2021,323043,34919393,208215,18706877,107287,14972724,7541,1239792,120365,3972681,201365,16047748,128297,20020429,39466855.00,
370,All CA Counties,5/14/2021,347822,35267215,222425,18929302,116201,15088925,9196,1248988,134492,3904963,211817,16259565,144099,20164528,39466855.00,
371,All CA Counties,5/15/2021,285501,35552716,199172,19128474,80171,15169096,6158,1255146,116713,3860677,167526,16427091,123240,20287768,39466855.00,
372,All CA Counties,5/16/2021,143741,35696457,110172,19238646,30555,15199651,3014,1258160,57811,3836309,85336,16512427,60968,20348736,39466855.00,
373,All CA Counties,5/17/2021,244502,35940959,160628,19399274,76293,15275944,7581,1265741,95772,3792316,147663,16660090,103670,20452406,39466855.00,
374,All CA Counties,5/18/2021,286396,36227355,174286,19573560,104520,15380464,7590,1273331,110639,3736527,174401,16834491,118612,20571018,39466855.00,
375,All CA Counties,5/19/2021,280700,36508055,175110,19748670,97781,15478245,7809,1281140,113753,3692832,165628,17000119,121933,20692951,39466855.00,
376,All CA Counties,5/20/2021,269685,36777740,161124,19909794,100214,15578459,8347,1289487,101899,3637365,166302,17166421,110835,20803786,39466855.00,
377,All CA Counties,5/21/2021,289014,37066754,177483,20087277,103365,15681824,8166,1297653,107818,3574053,179720,17346141,116408,20920194,39466855.00,
378,All CA Counties,5/22/2021,208480,37275234,138040,20225317,64121,15745945,6319,1303972,87793,3548995,119652,17465793,94594,21014788,39466855.00,
379,All CA Counties,5/23/2021,91765,37366999,63854,20289171,25179,15771124,2732,1306704,38811,3538194,52492,17518285,41691,21056479,39466855.00,
380,All CA Counties,5/24/2021,174734,37541733,102575,20391746,63656,15834780,8503,1315207,65511,3504326,108242,17626527,74374,21130853,39466855.00,
381,All CA Counties,5/25/2021,193733,37735466,113658,20505404,71831,15906611,8244,1323451,72831,3466152,119617,17746144,81443,21212296,39466855.00,
382,All CA Counties,5/26/2021,187848,37923314,107917,20613321,71855,15978466,8076,1331527,72331,3432421,114298,17860442,80567,21292863,39466855.00,
383,All CA Counties,5/27/2021,175365,38098679,100284,20713605,66436,16044902,8645,1340172,69546,3406226,104804,17965246,78609,21371472,39466855.00,
384,All CA Counties,5/28/2021,192705,38291384,111149,20824754,74256,16119158,7300,1347472,82062,3386462,109432,18074678,89668,21461140,39466855.00,
385,All CA Counties,5/29/2021,108698,38400082,66671,20891425,38113,16157271,3914,1351386,49765,3382111,58191,18132869,53840,21514980,39466855.00,
386,All CA Counties,5/30/2021,47865,38447947,31610,20923035,13748,16171019,2507,1353893,20643,3378475,26879,18159748,23243,21538223,39466855.00,
387,All CA Counties,5/31/2021,20404,38468351,12048,20935083,7357,16178376,999,1354892,6558,3372502,13579,18173327,7606,21545829,39466855.00,
388,All CA Counties,6/1/2021,171727,38640078,100127,21035210,64262,16242638,7338,1362230,59955,3329672,110434,18283761,67604,21613433,39466855.00,
389,All CA Counties,6/2/2021,145275,38785353,85962,21121172,52056,16294694,7257,1369487,54369,3301635,89925,18373686,61888,21675321,39466855.00,
390,All CA Counties,6/3/2021,174292,38959645,119218,21240390,47819,16342513,7255,1376742,52355,3240683,120939,18494625,59987,21735308,39466855.00,
391,All CA Counties,6/4/2021,203334,39162979,143202,21383592,53794,16396307,6338,1383080,60255,3165991,141810,18636435,67118,21802426,39466855.00,
392,All CA Counties,6/5/2021,160380,39323359,121141,21504733,33506,16429813,5733,1388813,43685,3100063,115734,18752169,49806,21852232,39466855.00,
393,All CA Counties,6/6/2021,64796,39388155,54586,21559319,7947,16437760,2263,1391076,16637,3071477,47734,18799903,19148,21871380,39466855.00,
394,All CA Counties,6/7/2021,138742,39526897,101797,21661116,30909,16468669,6036,1397112,40617,3020980,97385,18897288,46888,21918268,39466855.00,
395,All CA Counties,6/8/2021,159942,39686839,115998,21777114,37045,16505714,6899,1404011,46979,2963158,112091,19009379,54269,21972537,39466855.00,
396,All CA Counties,6/9/2021,154608,39841447,112477,21889591,35239,16540953,6892,1410903,42301,2901289,111324,19120703,49455,22021992,39466855.00,
397,All CA Counties,6/10/2021,149058,39990505,107254,21996845,34337,16575290,7467,1418370,42714,2846346,105481,19226184,50538,22072530,39466855.00,
398,All CA Counties,6/11/2021,162595,40153100,114232,22111077,41499,16616789,6864,1425234,50210,2792274,111462,19337646,57390,22129920,39466855.00,
399,All CA Counties,6/12/2021,117477,40270577,89043,22200120,24595,16641384,3839,1429073,32835,2745207,83968,19421614,36901,22166821,39466855.00,
400,All CA Counties,6/13/2021,45273,40315850,33779,22233899,9412,16650796,2082,1431155,10950,2724336,34048,19455662,13177,22179998,39466855.00,
401,All CA Counties,6/14/2021,117543,40433393,83599,22317498,27029,16677825,6915,1438070,38163,2690868,78715,19534377,45247,22225245,39466855.00,
402,All CA Counties,6/15/2021,134507,40567900,90853,22408351,34732,16712557,8922,1446992,44549,2655617,88995,19623372,53744,22278989,39466855.00,
403,All CA Counties,6/16/2021,123690,40691590,87247,22495598,28597,16741154,7846,1454838,42314,2625523,80505,19703877,50411,22329400,39466855.00,
404,All CA Counties,6/17/2021,116563,40808153,80782,22576380,27786,16768940,7995,1462833,40802,2599583,74952,19778829,49012,22378412,39466855.00,
405,All CA Counties,6/18/2021,130903,40939056,90731,22667111,32574,16801514,7598,1470431,46450,2570227,83647,19862476,54291,22432703,39466855.00,
406,All CA Counties,6/19/2021,77740,41016796,56535,22723646,17142,16818656,4063,1474494,28733,2554759,48484,19910960,33016,22465719,39466855.00,
407,All CA Counties,6/20/2021,31095,41047891,23416,22747062,6307,16824963,1372,1475866,11552,2548514,19275,19930235,13030,22478749,39466855.00,
408,All CA Counties,6/21/2021,72493,41120384,45451,22792513,20918,16845881,6124,1481990,36692,2556185,35315,19965550,42986,22521735,39466855.00,
409,All CA Counties,6/22/2021,101967,41222351,71148,22863661,24782,16870663,6037,1488027,39192,2539575,62085,20027635,45475,22567210,39466855.00,
410,All CA Counties,6/23/2021,95271,41317622,67194,22930855,22194,16892857,5883,1493910,38345,2527740,56258,20083893,44423,22611633,39466855.00,
411,All CA Counties,6/24/2021,92685,41410307,64669,22995524,22320,16915177,5696,1499606,37124,2515896,54849,20138742,43005,22654638,39466855.00,
412,All CA Counties,6/25/2021,107159,41517466,75789,23071313,25937,16941114,5433,1505039,43348,2501810,63071,20201813,48985,22703623,39466855.00,
